Server,Status,BeforeCHG_EnableDCOM,BeforeCHG_LegacyAuthenticationLevel,BEforeCHG_LegacyImpersonationLevel
ABN-BCN-CAE-T40.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-CAE-T42.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-CAE-T41.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-CAE-T43.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-CAP-T05.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-CAP-T06.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-CAP-T08.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-CAP-T07.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-IHM-T19.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-IHM-T20.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-IHM-T21.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-IHM-T22.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-IHM-T23.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-IHM-T24.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-WEB-T32.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-WEB-T34.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-WEB-T35.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-WEB-T36.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-T26.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-T29.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-WEB-T37.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-WEB-T38.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-WEB-T33.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-T24.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-CAE-T27.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-T23.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-T25.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-T27.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-AFC-04.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-AFC-05.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-AFC-06.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-CAE-17.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-CAE-18.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-CAE-19.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-CAE-20.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-CAE-21.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-CAE-22.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-CAE-23.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-CAE-24.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-CAE-25.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-CAE-26.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-CAE-27.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-CAP-03.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-CAP-04.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-IHM-09.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-IHM-10.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-SQL-12.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-WEB-24.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-WEB-25.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-WEB-26.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-WEB-27.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-WEB-28.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-SQL-10.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-SQL-11.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-T20.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-T23.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-T21.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-T24.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-T22.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-T25.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-APP-18.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-SQL-09.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-T30.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-T26.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-D04.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-D04.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-IHM-T25.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-WEB-T39.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-WEB-T40.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-WEB-T41.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-IHM-11.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-WEB-29.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-WEB-30.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-WEB-31.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-WEB-T42.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-WEB-T43.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-WEB-T44.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-WEB-T45.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-WEB-32.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-WEB-33.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-WEB-34.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-SQL-14.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-CNV-T01.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-CNV-01.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-DC-02.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-CAP-D03.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-IHM-D05.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-D09.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-IHM-D07.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-T31.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-IHM-T27.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-CAP-T09.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-CAP-T11.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-CAP-T12.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-T33.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-IHM-T29.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-CAP-05.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-CAP-06.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-SQL-15.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-IHM-19.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-CAP-T10.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-T32.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-IHM-T28.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-HPA-24.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-25.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-27.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-29.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-34.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-35.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-36.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-38.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-37.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-39.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-40.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-41.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-45.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-42.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-47.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-HPA-49.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-46.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-44.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-48.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-52.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-53.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-54.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-56.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-55.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-57.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-HPA-58.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-59.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-61.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-60.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-64.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-66.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-65.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-67.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-69.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-68.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-70.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-71.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-72.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-74.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-76.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-79.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-HPA-81.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-80.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-78.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-82.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-83.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-86.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-85.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-84.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-87.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-90.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-88.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-92.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-91.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-93.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-HPA-95.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-94.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-XCT-01.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-D11.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-D12.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-T40.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-T41.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-T42.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-T43.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-T38.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-T39.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-HPA-96.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-SQL-18.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-SQL-19.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-T46.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-T47.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-T45.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-D13.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-T44.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-SQL-20.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-SQL-21.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-T37.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-SQL-16.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-SQL-17.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-T35.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-CLUS-16.bcn.tzghosting.net,No Change required,Y,2,2
CSNBCNSQLCL16A.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-D10.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-FXI-T22.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-XEN-T19.bcn.tzghosting.net,Change Required,Y,1,3
ABN-BCN-APP-T34.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-T35.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-T36.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-T37.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-D06.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-D07.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-D08.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-D09.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-D10.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-T30.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-T31.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-T32.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-T33.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-T42.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-T43.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-T44.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-T45.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-T46.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-T47.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-T48.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-T49.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-T50.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-XEN-T20.bcn.tzghosting.net,Change Required,Y,1,3
ABN-BCN-XEN-T21.bcn.tzghosting.net,Change Required,Y,1,3
ABN-BCN-XEN-T22.bcn.tzghosting.net,Change Required,Y,1,3
ABN-BCN-WAS-T17.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-WAS-T18.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-WAS-T19.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-ADC-01.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-ADC-02.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-CSF-01.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-CSF-02.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-SQL-99.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-ADC-01.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-ADC-02.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-CSF-01.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-CSF-02.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-SQL-99.bcn.tzghosting.net,No Change required,Y,2,2
csnbcnclus99.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-LDT-01.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-T38.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-T39.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-T40.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-APP-T41.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-WAS-T20.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-WAS-D03.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-WAS-D04.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-WAS-T21.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-WAS-13.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-WAS-14.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-WAS-15.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-WAS-16.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-WAS-T22.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-WAS-T23.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-XEN-T23.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-XEN-D05.bcn.tzghosting.net,Change Required,Y,1,3
ABN-BCN-XEN-D06.bcn.tzghosting.net,Change Required,Y,1,3
ABN-BCN-XEN-D07.bcn.tzghosting.net,Change Required,Y,1,3
ABN-BCN-XEN-D08.bcn.tzghosting.net,Change Required,Y,1,3
ABN-BCN-XEN-T24.bcn.tzghosting.net,No Change required,Y,2,2
ABN-BCN-XEN-T36.bcn.tzghosting.net,Change Required,Y,1,3
ABN-BCN-XEN-T37.bcn.tzghosting.net,Change Required,Y,1,3
ABN-BCN-XEN-T25.bcn.tzghosting.net,Change Required,Y,1,3
ABN-BCN-XEN-T26.bcn.tzghosting.net,Change Required,Y,1,3
ABN-BCN-XEN-T27.bcn.tzghosting.net,Change Required,Y,1,3
ABN-BCN-XEN-T28.bcn.tzghosting.net,Change Required,Y,1,3
ABN-BCN-XEN-T29.bcn.tzghosting.net,Change Required,Y,1,3
ABN-BCN-XEN-T30.bcn.tzghosting.net,Change Required,Y,1,3
ABN-BCN-XEN-T31.bcn.tzghosting.net,Change Required,Y,1,3
ABN-BCN-XEN-T32.bcn.tzghosting.net,Change Required,Y,1,3
ABN-BCN-XEN-T33.bcn.tzghosting.net,Change Required,Y,1,3
ABN-BCN-XEN-T34.bcn.tzghosting.net,Change Required,Y,1,3
ABN-BCN-XEN-T35.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-XEN-30.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-31.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-32.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-33.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-XEN-34.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-35.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-36.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-37.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-38.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-39.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-40.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-41.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-42.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-43.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-44.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-45.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-46.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-47.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-48.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-49.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-50.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-51.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-52.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-53.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-54.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-55.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-56.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-57.bcn.tzghosting.net,Change Required,Y,1,2
CSN-BCN-XEN-58.bcn.tzghosting.net,Change Required,Y,1,2
ABN-BCN-XEN-T38.bcn.tzghosting.net,Change Required,Y,1,3
ABN-BCN-XEN-T39.bcn.tzghosting.net,Change Required,Y,1,3
ABN-BCN-XEN-T40.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-XEN-59.bcn.tzghosting.net,Change Required,Y,1,2
ABN-BCN-WEB-T46.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-APP-20.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-APP-21.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-APP-22.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-APP-23.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-APP-25.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-APP-24.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-APP-26.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-APP-27.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-APP-28.bcn.tzghosting.net,No Change required,Y,2,2
CSN-BCN-HPA-03.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BCN-HPA-05.bcn.tzghosting.net,Change Required,Y,1,3
CSN-BRI-DC-04.bri.tzghosting.net,No Change required,Y,2,2
CSN-BRI-DC-03.bri.tzghosting.net,No Change required,Y,2,2
ABN-BRI-DC-04.bri.tzghosting.net,No Change required,Y,2,2
ABN-BRI-DC-03.bri.tzghosting.net,No Change required,Y,2,2
CSN-BRI-DFS-03.bri.tzghosting.net,No Change required,Y,2,2
ABN-BRI-DFS-03.bri.tzghosting.net,No Change required,Y,2,2
ABN-BRI-WEB-T10.bri.tzghosting.net,No Change required,Y,2,2
ABN-BRI-XEN-T01.bri.tzghosting.net,Change Required,Y,1,3
ABN-BRI-XEN-T02.bri.tzghosting.net,Change Required,Y,1,3
ABN-BRI-XEN-T03.bri.tzghosting.net,Change Required,Y,1,3
ABN-BRI-XEN-T04.bri.tzghosting.net,No Change required,Y,2,2
ABN-BRI-WAS-T13.bri.tzghosting.net,No Change required,Y,2,2
ABN-BRI-WEB-T11.bri.tzghosting.net,No Change required,Y,2,2
CSN-BRI-ZDC-03.bri.tzghosting.net,Change Required,Y,0,3
CSN-BRI-ZDC-04.bri.tzghosting.net,Change Required,Y,0,3
ABN-BRI-CWI-01.bri.tzghosting.net,No Change required,Y,2,2
ABN-BRI-ZDC-03.bri.tzghosting.net,No Change required,Y,2,2
ABN-BRI-ZDC-04.bri.tzghosting.net,No Change required,Y,2,2
ABN-BRI-CWI-02.bri.tzghosting.net,No Change required,Y,2,2
ABN-BRI-APP-T14.bri.tzghosting.net,No Change required,Y,2,2
ABN-BRI-FXI-T11.bri.tzghosting.net,No Change required,Y,2,2
ABN-BRI-XEN-T06.bri.tzghosting.net,Change Required,Y,1,3
ABN-BRI-XEN-T07.bri.tzghosting.net,Change Required,Y,1,3
ABN-BRI-XEN-T08.bri.tzghosting.net,Change Required,Y,1,3
ABN-BRI-WAS-T14.bri.tzghosting.net,No Change required,Y,2,2
CSN-BRI-CWI-02.bri.tzghosting.net,No Change required,Y,2,2
CSN-BRI-CWI-01.bri.tzghosting.net,No Change required,Y,2,2
ABN-BRI-XEN-T05.bri.tzghosting.net,Change Required,Y,1,3
ABN-BRI-APP-T15.bri.tzghosting.net,No Change required,Y,2,2
ABN-BRI-XEN-D02.bri.tzghosting.net,Change Required,,,
ABN-BRI-XEN-D03.bri.tzghosting.net,Change Required,Y,1,3
ABN-BRI-XEN-D04.bri.tzghosting.net,Change Required,Y,1,3
ABN-BRI-WAS-D02.bri.tzghosting.net,No Change required,Y,2,2
ABN-BRI-XEN-D01.bri.tzghosting.net,Change Required,Y,1,3
ABN-BRI-XEN-T10.bri.tzghosting.net,Change Required,Y,1,3
ABN-BRI-XEN-T11.bri.tzghosting.net,Change Required,Y,1,3
ABN-BRI-XEN-T12.bri.tzghosting.net,Change Required,Y,1,3
ABN-BRI-WAS-T15.bri.tzghosting.net,No Change required,Y,2,2
ABN-BRI-FXI-D03.bri.tzghosting.net,No Change required,Y,2,2
ABN-BRI-APP-D03.bri.tzghosting.net,Change Required,Y,1,2
ABN-BRI-XEN-T09.bri.tzghosting.net,Change Required,Y,1,3
ABN-BRI-WAS-T16.bri.tzghosting.net,No Change required,Y,2,2
ABN-BRI-XEN-T13.bri.tzghosting.net,Change Required,Y,1,3
ABN-BRI-XEN-T14.bri.tzghosting.net,Change Required,Y,1,3
ABN-BRI-XEN-T15.bri.tzghosting.net,Change Required,Y,1,3
ABN-BRI-XEN-T16.bri.tzghosting.net,No Change required,Y,2,2
CSN-BRI-XEN-01.bri.tzghosting.net,Change Required,Y,1,3
CSN-BRI-XEN-02.bri.tzghosting.net,Change Required,Y,1,3
CSN-BRI-XEN-03.bri.tzghosting.net,Change Required,Y,1,3
CSN-BRI-XEN-04.bri.tzghosting.net,Change Required,Y,1,3
CSN-BRI-XEN-05.bri.tzghosting.net,Change Required,Y,1,3
CSN-BRI-XEN-06.bri.tzghosting.net,Change Required,Y,1,3
CSN-BRI-XEN-07.bri.tzghosting.net,Change Required,Y,1,3
CSN-BRI-XEN-08.bri.tzghosting.net,Change Required,Y,1,3
CSN-BRI-XEN-09.bri.tzghosting.net,Change Required,Y,1,3
CSN-BRI-XEN-10.bri.tzghosting.net,No Change required,Y,2,2
CSN-BRI-XEN-11.bri.tzghosting.net,Change Required,Y,1,3
CSN-BRI-XEN-12.bri.tzghosting.net,-,-,-,Ping Failed
CSN-BRI-XEN-13.bri.tzghosting.net,Change Required,Y,1,3
